COLUMN_NAME;COLUMN_ID;IS_FILTER_DATE;IS_ID;IS_ORDER_BY;IS_PARTITION;NEW_DATA_TYPE;TABLE_NAME;TRANSFORMATION;ENDPOINT_NAME;DATA_SOURCE;TEAM
processdate;-2;F;F;F;F;timestamp;M_ARTICULO;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
qalto;43;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(qalto);PEBDDATA2;apdayc;sofia
qlargo;44;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(qlargo);PEBDDATA2;apdayc;sofia
unidad_compra;34;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(unicompra);PEBDDATA2;apdayc;sofia
unidad_manejo;33;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(unimanejo);PEBDDATA2;apdayc;sofia
unidad_peso;35;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(unipeso);PEBDDATA2;apdayc;sofia
unidad_volumen;36;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(univolumen);PEBDDATA2;apdayc;sofia
usuario_creacion;55;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(usucrea);PEBDDATA2;apdayc;sofia
usuario_modificacion;57;F;F;F;F;string;M_ARTICULO;fn_transform_ClearString(ultusumod);PEBDDATA2;apdayc;sofia
cod_compania;2;F;F;F;F;string;M_FORMA_PAGO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_forma_pago;3;F;F;F;F;string;M_FORMA_PAGO;fn_transform_ClearString(condpago);PEBDDATA2;apdayc;sofia
desc_forma_pago;4;F;F;F;F;string;M_FORMA_PAGO;fn_transform_ClearString(descriplar);PEBDDATA2;apdayc;sofia
es_activo;5;F;F;F;F;string;M_FORMA_PAGO;fn_transform_ClearString(estado);PEBDDATA2;apdayc;sofia
fecha_creacion;8;F;F;F;F;timestamp;M_FORMA_PAGO;fn_transform_DatetimeMagic(feccrea,horcrea,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;10;F;F;F;F;timestamp;M_FORMA_PAGO;fn_transform_DatetimeMagic(fecultmod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_FORMA_PAGO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_forma_pago;0;F;T;F;F;string;M_FORMA_PAGO;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_FORMA_PAGO;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_FORMA_PAGO;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
tiempo;6;F;F;F;F;double;M_FORMA_PAGO;tiempo;PEBDDATA2;apdayc;sofia
usuario_creacion;9;F;F;F;F;string;M_FORMA_PAGO;fn_transform_ClearString(usucrea);PEBDDATA2;apdayc;sofia
usuario_modificacion;11;F;F;F;F;string;M_FORMA_PAGO;fn_transform_ClearString(ultusumod);PEBDDATA2;apdayc;sofia
cod_cliente;7;F;F;F;F;string;M_ASIGNACION_MODULO;fn_transform_ClearString(cliente);PEBDDATA2;apdayc;sofia
cod_compania;6;F;F;F;F;string;M_ASIGNACION_MODULO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_fuerza_venta;18;F;F;F;F;string;M_ASIGNACION_MODULO;fn_transform_ClearString(codfvtas,$0);PEBDDATA2;apdayc;sofia
cod_modulo;8;F;F;F;F;string;M_ASIGNACION_MODULO;fn_transform_ClearString(modulo);PEBDDATA2;apdayc;sofia
cod_sucursal;15;F;F;F;F;string;M_ASIGNACION_MODULO;fn_transform_ClearString(sucursal);PEBDDATA2;apdayc;sofia
coord_x;16;F;F;F;F;string;M_ASIGNACION_MODULO;fn_transform_ClearString(coordx);PEBDDATA2;apdayc;sofia
coord_y;17;F;F;F;F;string;M_ASIGNACION_MODULO;fn_transform_ClearString(coordy);PEBDDATA2;apdayc;sofia
fecha_creacion;11;F;F;F;F;timestamp;M_ASIGNACION_MODULO;fn_transform_DatetimeMagic(feccreacio,horcreacio,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;13;F;F;F;F;timestamp;M_ASIGNACION_MODULO;fn_transform_DatetimeMagic(fecultimod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_asignacion_modulo;0;F;T;F;F;string;M_ASIGNACION_MODULO;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
id_cliente;3;F;F;F;F;string;M_ASIGNACION_MODULO;fn_transform_Concatenate(compania,cliente);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_ASIGNACION_MODULO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_fuerza_venta;4;F;F;F;F;string;M_ASIGNACION_MODULO;fn_transform_Concatenate(compania,sucursal,codfvtas);PEBDDATA2;apdayc;sofia
id_modulo;5;F;F;F;F;string;M_ASIGNACION_MODULO;fn_transform_Concatenate(compania,sucursal,codfvtas,modulo);PEBDDATA2;apdayc;sofia
id_sucursal;2;F;F;F;F;string;M_ASIGNACION_MODULO;fn_transform_Concatenate(compania,sucursal);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_ASIGNACION_MODULO;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
orden_visita;9;F;F;F;F;string;M_ASIGNACION_MODULO;fn_transform_ClearString(ordvisita);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_ASIGNACION_MODULO;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
tipo_modulo;10;F;F;F;F;string;M_ASIGNACION_MODULO;fn_transform_ClearString(tipmodulo);PEBDDATA2;apdayc;sofia
usuario_creacion;12;F;F;F;F;string;M_ASIGNACION_MODULO;fn_transform_ClearString(usuacreac);PEBDDATA2;apdayc;sofia
usuario_modificacion;14;F;F;F;F;string;M_ASIGNACION_MODULO;fn_transform_ClearString(usuaulmod);PEBDDATA2;apdayc;sofia
cod_centro_distribucion;11;F;F;F;F;string;M_ZONA;fn_transform_ClearString(discendiis);PEBDDATA2;apdayc;sofia
cod_compania;8;F;F;F;F;string;M_ZONA;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_region;15;F;F;F;F;string;M_ZONA;fn_transform_ClearString(regvent);PEBDDATA2;apdayc;sofia
cod_subregion;16;F;F;F;F;string;M_ZONA;fn_transform_ClearString(subregvent);PEBDDATA2;apdayc;sofia
cod_sucursal;9;F;F;F;F;string;M_ZONA;fn_transform_ClearString(sucursal,$00);PEBDDATA2;apdayc;sofia
cod_supervisor;12;F;F;F;F;string;M_ZONA;fn_transform_ClearString(supervisor);PEBDDATA2;apdayc;sofia
cod_zona;10;F;F;F;F;string;M_ZONA;fn_transform_ClearString(zonadist,$0);PEBDDATA2;apdayc;sofia
desc_zona;13;F;F;F;F;string;M_ZONA;fn_transform_ClearString(desczona);PEBDDATA2;apdayc;sofia
es_activo;14;F;F;F;F;string;M_ZONA;fn_transform_ClearString(stszona);PEBDDATA2;apdayc;sofia
fecha_creacion;17;F;F;F;F;timestamp;M_ZONA;fn_transform_DatetimeMagic(feccreacio,horcreacio,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;19;F;F;F;F;timestamp;M_ZONA;fn_transform_DatetimeMagic(fecultimod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_centro_distribucion;6;F;F;F;F;string;M_ZONA;fn_transform_Concatenate(compania,discendiis);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_ZONA;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_pais;3;F;F;F;F;string;M_ZONA;fn_transform_ClearString(pais);PEBDDATA2;apdayc;sofia
id_region;4;F;F;F;F;string;M_ZONA;fn_transform_Concatenate(pais,regvent);PEBDDATA2;apdayc;sofia
id_subregion;5;F;F;F;F;string;M_ZONA;fn_transform_Concatenate(pais,regvent,subregvent);PEBDDATA2;apdayc;sofia
id_sucursal;2;F;F;F;F;string;M_ZONA;fn_transform_Concatenate(compania,sucursal);PEBDDATA2;apdayc;sofia
id_supervisor;7;F;F;F;F;string;M_ZONA;fn_transform_Concatenate(compania,supervisor);PEBDDATA2;apdayc;sofia
id_zona;0;F;T;F;F;string;M_ZONA;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_ZONA;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_ZONA;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;18;F;F;F;F;string;M_ZONA;fn_transform_ClearString(usuacreac);PEBDDATA2;apdayc;sofia
usuario_modificacion;20;F;F;F;F;string;M_ZONA;fn_transform_ClearString(usuaulmod);PEBDDATA2;apdayc;sofia
cant_paquete;16;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;qcajcomvta;PEBDDATA2;apdayc;sofia
cant_unidad;17;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;qbotcomvta;PEBDDATA2;apdayc;sofia
cant_unidades;18;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;qartuniman;PEBDDATA2;apdayc;sofia
cod_almacen;11;F;F;F;F;string;T_DOCUMENTO_VENTA_DETALLE;fn_transform_ClearString(emisor);PEBDDATA2;apdayc;sofia
cod_articulo;14;F;F;F;F;string;T_DOCUMENTO_VENTA_DETALLE;fn_transform_ClearString(articulo);PEBDDATA2;apdayc;sofia
cod_compania;9;F;F;F;F;string;T_DOCUMENTO_VENTA_DETALLE;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_documento_transaccion;12;F;F;F;F;string;T_DOCUMENTO_VENTA_DETALLE;fn_transform_ClearString(docucomvta);PEBDDATA2;apdayc;sofia
cod_lista_precio;19;F;F;F;F;string;T_DOCUMENTO_VENTA_DETALLE;fn_transform_ClearString(listprecov);PEBDDATA2;apdayc;sofia
cod_operacion;15;F;F;F;F;string;T_DOCUMENTO_VENTA_DETALLE;fn_transform_ClearString(opecomvta);PEBDDATA2;apdayc;sofia
cod_procedimiento;21;F;F;F;F;string;T_DOCUMENTO_VENTA_DETALLE;fn_transform_ClearString(proccomvta);PEBDDATA2;apdayc;sofia
cod_sucursal;10;F;F;F;F;string;T_DOCUMENTO_VENTA_DETALLE;fn_transform_ClearString(sucursal);PEBDDATA2;apdayc;sofia
fecha_creacion;46;F;F;F;F;timestamp;T_DOCUMENTO_VENTA_DETALLE;fn_transform_DatetimeMagic(feccreacio,horcreacio,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_liquidacion;8;F;F;F;F;date;T_DOCUMENTO_VENTA_DETALLE;fn_transform_DateMagic(fecliquida,yyyy-MM-dd,1900-01-01);PEBDDATA2;apdayc;sofia
fecha_modificacion;48;F;F;F;F;timestamp;T_DOCUMENTO_VENTA_DETALLE;fn_transform_DatetimeMagic(fecultimod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_articulo;5;F;F;F;F;string;T_DOCUMENTO_VENTA_DETALLE;fn_transform_Concatenate(compania,articulo);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;T_DOCUMENTO_VENTA_DETALLE;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_documento_venta;4;F;F;F;F;string;T_DOCUMENTO_VENTA_DETALLE;fn_transform_Concatenate(compania,sucursal,emisor,docucomvta,nrocomvta);PEBDDATA2;apdayc;sofia
id_documento_venta_detalle;0;F;T;F;F;string;T_DOCUMENTO_VENTA_DETALLE;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
id_lista_precio;7;F;F;F;F;string;T_DOCUMENTO_VENTA_DETALLE;fn_transform_Concatenate(compania,listprecov);PEBDDATA2;apdayc;sofia
id_operacion;6;F;F;F;F;string;T_DOCUMENTO_VENTA_DETALLE;fn_transform_Concatenate(compania,docucomvta,proccomvta,opecomvta);PEBDDATA2;apdayc;sofia
id_sucursal;2;F;F;F;F;string;T_DOCUMENTO_VENTA_DETALLE;fn_transform_Concatenate(compania,sucursal);PEBDDATA2;apdayc;sofia
id_tipo_documento;3;F;F;F;F;string;T_DOCUMENTO_VENTA_DETALLE;fn_transform_Concatenate(compania,docucomvta);PEBDDATA2;apdayc;sofia
imp_base_igv;30;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;impbigv;PEBDDATA2;apdayc;sofia
imp_base_im3;34;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;impbim3;PEBDDATA2;apdayc;sofia
imp_base_im4;37;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;impbim4;PEBDDATA2;apdayc;sofia
imp_base_im5;40;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;impbim5;PEBDDATA2;apdayc;sofia
imp_base_im6;43;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;impbim6;PEBDDATA2;apdayc;sofia
imp_base_isc;28;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;impbisc;PEBDDATA2;apdayc;sofia
imp_cobrar;26;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;impcob;PEBDDATA2;apdayc;sofia
imp_descuento;25;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;impdes;PEBDDATA2;apdayc;sofia
imp_descuento_sinimp;27;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;impdesnimp;PEBDDATA2;apdayc;sofia
imp_igv;33;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;impigv;PEBDDATA2;apdayc;sofia
imp_im3;36;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;impim3;PEBDDATA2;apdayc;sofia
imp_im4;39;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;impim4;PEBDDATA2;apdayc;sofia
imp_im5;42;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;impim5;PEBDDATA2;apdayc;sofia
imp_im6;45;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;impim6;PEBDDATA2;apdayc;sofia
imp_isc;32;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;impisc;PEBDDATA2;apdayc;sofia
imp_valorizado;24;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;impvalv;PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;T_DOCUMENTO_VENTA_DETALLE;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
nro_comprobante_venta;13;F;F;F;F;string;T_DOCUMENTO_VENTA_DETALLE;fn_transform_ClearString(nrocomvta);PEBDDATA2;apdayc;sofia
porc_igv;31;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;prcigv;PEBDDATA2;apdayc;sofia
porc_im3;35;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;prcim3;PEBDDATA2;apdayc;sofia
porc_im4;38;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;prcim4;PEBDDATA2;apdayc;sofia
porc_im5;41;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;prcim5;PEBDDATA2;apdayc;sofia
porc_im6;44;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;prcim6;PEBDDATA2;apdayc;sofia
porc_isc;29;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;prcisc;PEBDDATA2;apdayc;sofia
precio_paquete;22;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;impprecaj1;PEBDDATA2;apdayc;sofia
precio_unidad;23;F;F;F;F;double;T_DOCUMENTO_VENTA_DETALLE;impprebot1;PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;T_DOCUMENTO_VENTA_DETALLE;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
processperiod;-3;F;F;F;T;string;T_DOCUMENTO_VENTA_DETALLE;fn_transform_Date_to_String(fn_transform_DateMagic(fecliquida,yyyy-MM-dd,1900-01-01),yyyyMM);PEBDDATA2;apdayc;sofia
tipo_precio;20;F;F;F;F;string;T_DOCUMENTO_VENTA_DETALLE;fn_transform_ClearString(tipprecio);PEBDDATA2;apdayc;sofia
usuario_creacion;47;F;F;F;F;string;T_DOCUMENTO_VENTA_DETALLE;fn_transform_ClearString(usuacreac);PEBDDATA2;apdayc;sofia
usuario_modificacion;49;F;F;F;F;string;T_DOCUMENTO_VENTA_DETALLE;fn_transform_ClearString(usuaulmod);PEBDDATA2;apdayc;sofia
cod_compania;2;F;F;F;F;string;M_SABOR;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_sabor;3;F;F;F;F;string;M_SABOR;fn_transform_ClearString(califica4);PEBDDATA2;apdayc;sofia
desc_sabor;4;F;F;F;F;string;M_SABOR;fn_transform_ClearString(descrip);PEBDDATA2;apdayc;sofia
fecha_creacion;5;F;F;F;F;timestamp;M_SABOR;fn_transform_DatetimeMagic(feccrea,horcrea,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;7;F;F;F;F;timestamp;M_SABOR;fn_transform_DatetimeMagic(fecultmod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_SABOR;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_sabor;0;F;T;F;F;string;M_SABOR;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_SABOR;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_SABOR;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;6;F;F;F;F;string;M_SABOR;fn_transform_ClearString(usucrea);PEBDDATA2;apdayc;sofia
usuario_modificacion;8;F;F;F;F;string;M_SABOR;fn_transform_ClearString(ultusumod);PEBDDATA2;apdayc;sofia
cod_compania;4;F;F;F;F;string;M_SUBFAMILIA;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_familia;5;F;F;F;F;string;M_SUBFAMILIA;fn_transform_ClearString(familia);PEBDDATA2;apdayc;sofia
cod_linea;7;F;F;F;F;string;M_SUBFAMILIA;fn_transform_ClearString(linea);PEBDDATA2;apdayc;sofia
cod_subfamilia;6;F;F;F;F;string;M_SUBFAMILIA;fn_transform_ClearString(subfamilia);PEBDDATA2;apdayc;sofia
desc_subfamilia;8;F;F;F;F;string;M_SUBFAMILIA;fn_transform_ClearString(descrip);PEBDDATA2;apdayc;sofia
desc_subfamilia_corto;9;F;F;F;F;string;M_SUBFAMILIA;fn_transform_ClearString(descripcor);PEBDDATA2;apdayc;sofia
fecha_creacion;10;F;F;F;F;timestamp;M_SUBFAMILIA;fn_transform_DatetimeMagic(feccrea,horcrea,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;12;F;F;F;F;timestamp;M_SUBFAMILIA;fn_transform_DatetimeMagic(fecultmod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_SUBFAMILIA;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_familia;3;F;F;F;F;string;M_SUBFAMILIA;fn_transform_Concatenate(compania,linea,familia);PEBDDATA2;apdayc;sofia
id_linea;2;F;F;F;F;string;M_SUBFAMILIA;fn_transform_Concatenate(compania,linea);PEBDDATA2;apdayc;sofia
id_subfamilia;0;F;T;F;F;string;M_SUBFAMILIA;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_SUBFAMILIA;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_SUBFAMILIA;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;11;F;F;F;F;string;M_SUBFAMILIA;fn_transform_ClearString(usucrea);PEBDDATA2;apdayc;sofia
usuario_modificacion;13;F;F;F;F;string;M_SUBFAMILIA;fn_transform_ClearString(ultusumod);PEBDDATA2;apdayc;sofia
cod_compania;3;F;F;F;F;string;M_FUERZA_VENTA;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_fuerza_venta;5;F;F;F;F;string;M_FUERZA_VENTA;fn_transform_ClearString(codfvtas,$0);PEBDDATA2;apdayc;sofia
cod_sucursal;4;F;F;F;F;string;M_FUERZA_VENTA;fn_transform_ClearString(sucursal);PEBDDATA2;apdayc;sofia
desc_fuerza_venta;6;F;F;F;F;string;M_FUERZA_VENTA;fn_transform_ClearString(descrip);PEBDDATA2;apdayc;sofia
es_activo;7;F;F;F;F;string;M_FUERZA_VENTA;fn_transform_ClearString(estado);PEBDDATA2;apdayc;sofia
fecha_creacion;8;F;F;F;F;timestamp;M_FUERZA_VENTA;fn_transform_DatetimeMagic(feccreacio,horcreacio,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;10;F;F;F;F;timestamp;M_FUERZA_VENTA;fn_transform_DatetimeMagic(fecultimod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_FUERZA_VENTA;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_fuerza_venta;0;F;T;F;F;string;M_FUERZA_VENTA;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
id_sucursal;2;F;F;F;F;string;M_FUERZA_VENTA;fn_transform_Concatenate(compania,sucursal);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_FUERZA_VENTA;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_FUERZA_VENTA;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;9;F;F;F;F;string;M_FUERZA_VENTA;fn_transform_ClearString(usuacreac);PEBDDATA2;apdayc;sofia
usuario_modificacion;11;F;F;F;F;string;M_FUERZA_VENTA;fn_transform_ClearString(usuaulmod);PEBDDATA2;apdayc;sofia
cant_paquete;23;F;F;F;F;double;T_DOCUMENTO_PEDIDO_DETALLE;qcajpedid;PEBDDATA2;apdayc;sofia
cant_paquete_asignado;26;F;F;F;F;double;T_DOCUMENTO_PEDIDO_DETALLE;qcajasigp;PEBDDATA2;apdayc;sofia
cant_unidad;24;F;F;F;F;double;T_DOCUMENTO_PEDIDO_DETALLE;qbotpedid;PEBDDATA2;apdayc;sofia
cant_unidad_adicional;25;F;F;F;F;double;T_DOCUMENTO_PEDIDO_DETALLE;qbotadici;PEBDDATA2;apdayc;sofia
cant_unidad_asignado;27;F;F;F;F;double;T_DOCUMENTO_PEDIDO_DETALLE;qbotasigp;PEBDDATA2;apdayc;sofia
cod_almacen;13;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_ClearString(emisor);PEBDDATA2;apdayc;sofia
cod_articulo;21;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_ClearString(articulo);PEBDDATA2;apdayc;sofia
cod_centro_distribucion;28;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_ClearString(discendist);PEBDDATA2;apdayc;sofia
cod_cliente;20;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_ClearString(cliente);PEBDDATA2;apdayc;sofia
cod_compania;11;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_documento_almacen;16;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;docucomalm;PEBDDATA2;apdayc;sofia
cod_documento_pedido;14;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_ClearString(docupedido);PEBDDATA2;apdayc;sofia
cod_estado_error;33;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_ClearString(stspederr);PEBDDATA2;apdayc;sofia
cod_estado_pedido;34;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_ClearString(stspedido);PEBDDATA2;apdayc;sofia
cod_lista_precio;32;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_ClearString(listprec);PEBDDATA2;apdayc;sofia
cod_modulo;31;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_ClearString(modulo);PEBDDATA2;apdayc;sofia
cod_procedimiento;22;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_ClearString(procpedido);PEBDDATA2;apdayc;sofia
cod_ruta;30;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_ClearString(ruta);PEBDDATA2;apdayc;sofia
cod_sucursal;12;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_ClearString(sucursal);PEBDDATA2;apdayc;sofia
cod_zona;29;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_ClearString(zonadist);PEBDDATA2;apdayc;sofia
fecha_creacion;35;F;F;F;F;timestamp;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_DatetimeMagic(feccreacio,horcreacio,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;37;F;F;F;F;timestamp;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_DatetimeMagic(fecultimod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_pedido;18;F;F;F;F;date;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_DateMagic(fecpedido,yyyy-MM-dd,1900-01-01);PEBDDATA2;apdayc;sofia
id_articulo;6;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_Concatenate(compania,articulo);PEBDDATA2;apdayc;sofia
id_cliente;7;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_Concatenate(compania,cliente);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_documento_pedido;4;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_Concatenate(compania,sucursal,emisor,docupedido,nropedido);PEBDDATA2;apdayc;sofia
id_documento_pedido_cliente;5;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_Concatenate(compania,sucursal,emisor,docupedido,nropedido,cliente);PEBDDATA2;apdayc;sofia
id_documento_pedido_detalle;0;F;T;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
id_procedimiento;9;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_Concatenate(compania,docupedido,procpedido);PEBDDATA2;apdayc;sofia
id_salesforce;10;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;idpedsforce;PEBDDATA2;apdayc;sofia
